Primary Org Id,Primary Org Name,Primary Org City,Primary Org State,Primary Org Country,ArXiv Id,Affiliation Sequence Number,paper_id
60021660,Istituto Nazionale di Fisica Nucleare - INFN,Rome,,Italy,2201.01114v1,37,2201.01114
60027165,University of Rochester,Rochester,NY,United States,2201.01366v2,1,2201.01366
60003771,The University of Manchester,Manchester,Greater Manchester,United Kingdom,2201.01110v2,7,2201.01110
60105640,Institut de Recherche Mathématique de Rennes,Rennes,Brittany,France,2201.01516v3,2,2201.01516
60030553,Université de Rennes,Rennes,Brittany,France,2201.01067v1,1,2201.01067
60011313,National Academy of Sciences of Ukraine,Kyiv,,Ukraine,2201.01536v1,3,2201.01536
60031135,Academy of Sciences of the Czech Republic,Prague,,Czech Republic,2201.01774v2,2,2201.01774
60015986,Università di Trento,Trento,TN,Italy,2201.01495v1,4,2201.01495
60030101,University of Regina,Regina,SK,Canada,2201.01313v1,2,2201.01313
60018205,Xiamen University,Xiamen,Fujian,China,2201.01034v1,1,2201.01034
60008155,GSI Helmholtz Centre for Heavy Ion Research GmbH,Darmstadt,Hessen,Germany,2201.01622v2,4,2201.01622
60031855,"Tata Institute of Fundamental Research, Mumbai",Mumbai,MH,India,2201.01175v1,5,2201.01175
60008523,Leibniz-Gemeinschaft,Berlin,,Germany,2201.01272v1,1,2201.01272
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.01446v1,3,2201.01446
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.01792v1,4,2201.01792
60016930,Beijing University of Posts and Telecommunications,Beijing,Beijing,China,2201.01615v4,1,2201.01615
60081106,Korea Astronomy and Space Science Institute,Daejeon,,South Korea,2201.01114v1,71,2201.01114
60013402,Oregon State University,Corvallis,OR,United States,2201.01899v1,1,2201.01899
60007457,Lomonosov Moscow State University,Moscow,Moscow Oblast,Russian Federation,2201.01213v1,4,2201.01213
60002686,Punjab Agricultural University,Ludhiana,PB,India,2201.01694v1,72,2201.01694
60021918,University of Virginia,Charlottesville,VA,United States,2201.01803v3,1,2201.01803
60011576,Università degli Studi di Messina,Messina,ME,Italy,2201.01001v1,4,2201.01001
60015055,Texas Tech University System,Lubbock,TX,United States,2201.01166v1,3,2201.01166
60007363,Northwestern University,Evanston,IL,United States,2201.01781v2,4,2201.01781
60023599,European Southern Observatory,Garching bei Munchen,,Germany,2201.01690v1,11,2201.01690
60102125,Université de Bordeaux,Bordeaux,Nouvelle-Aquitaine,France,2201.01068v1,5,2201.01068
60102125,Université de Bordeaux,Bordeaux,Nouvelle-Aquitaine,France,2201.01068v1,16,2201.01068
60107031,Institut Fresnel,Marseille,Provence-Alpes-Cote d'Azur,France,2201.01204v1,1,2201.01204
60032330,Pohang University of Science and Technology,Pohang,Gyeongsangbuk-do,South Korea,2201.01602v2,2,2201.01602
60003156,Osterreichische Akademie Der Wissenschaften,Vienna,Vienna,Austria,2201.01694v1,30,2201.01694
60033387,University of London,London,,United Kingdom,2201.01724v2,12,2201.01724
60107132,INSMI - Institut National des Sciences Mathématiques et de Leurs Interactions,Paris,Ile-de-France,France,2201.01514v2,1,2201.01514
60257001,INP - Institut de Physique,Paris,Ile-de-France,France,2201.01213v1,28,2201.01213
60012227,Scuola Internazionale Superiore di Studi Avanzati,Trieste,TS,Italy,2201.01612v1,5,2201.01612
60020304,"University of Maryland, College Park",College Park,MD,United States,2201.01838v2,1,2201.01838
60001604,Ministry of Education of the People's Republic of China,Beijing,Beijing,China,2201.01412v1,4,2201.01412
60016849,University of Toronto,Toronto,ON,Canada,2201.01793v1,2,2201.01793
60117660,Westlake University,Hangzhou,Zhejiang,China,2201.01537v4,3,2201.01537
60104353,IIT Council,Kanpur,UP,India,2201.01851v1,27,2201.01851
60104353,IIT Council,Kanpur,UP,India,2201.01764v2,1,2201.01764
60028218,Alma Mater Studiorum Università di Bologna,Bologna,BO,Italy,2201.01310v1,13,2201.01310
60025988,Universität Wien,Vienna,Vienna,Austria,2201.01802v3,1,2201.01802
60022109,Queen Mary University of London,London,,United Kingdom,2201.01612v1,1,2201.01612
60023289,Écoles polytechniques fédérales,,,Switzerland,2201.01912v2,3,2201.01912
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.01799v1,3,2201.01799
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.01068v1,16,2201.01068
60026914,Shiraz University,Shiraz,Fars,Iran,2201.01640v1,1,2201.01640
60024353,Università del Salento,Lecce,LE,Italy,2201.01718v1,2,2201.01718
60004518,Consejo Nacional de Investigaciones Científicas y Técnicas,Buenos Aires,,Argentina,2201.01759v1,2,2201.01759
60022195,Massachusetts Institute of Technology,Cambridge,MA,United States,2201.01314v1,3,2201.01314
60015033,Smithsonian Institution,"Washington, D.C.",,United States,2201.01663v3,8,2201.01663
60029306,Wuhan University,Wuhan,Hubei,China,2201.01544v1,2,2201.01544
60006337,NASA Goddard Space Flight Center,Greenbelt,MD,United States,2201.01315v1,1,2201.01315
60030162,Columbia University,New York,NY,United States,2201.01805v1,1,2201.01805
60017899,National Institutes of Natural Sciences,Minato,Tokyo,Japan,2201.01213v1,57,2201.01213
60114715,"Istituto Nazionale di Fisica Nucleare, Sezione di Bari",Bari,,Italy,2201.01114v1,16,2201.01114
60003044,Universidad de la Laguna,San Cristobal de La Laguna,Santa Cruz de Tenerife,Spain,2201.01309v1,8,2201.01309
60007511,Sungkyunkwan University,Seoul,,South Korea,2201.01114v1,72,2201.01114
60023075,Gyeongsang National University,Jinju,Kyongsangnam-do,South Korea,2201.01851v1,15,2201.01851
60110853,State University System of Florida,Tallahassee,FL,United States,2201.01724v2,6,2201.01724
60028628,Northeastern University,Boston,MA,United States,2201.01221v2,1,2201.01221
60256993,INC - Institut de Chimie,Paris,Ile-de-France,France,2201.01618v1,4,2201.01618
60016536,Michigan Technological University,Houghton,MI,United States,2201.01300v1,19,2201.01300
60008332,Nanchang University,Nanchang,Jiangxi,China,2201.01250v1,3,2201.01250
60007902,Technische Universität Braunschweig,Braunschweig,Niedersachsen,Germany,2201.01180v1,3,2201.01180
60024266,Oak Ridge National Laboratory,Oak Ridge,TN,United States,2201.01820v1,2,2201.01820
60105360,Simons Foundation,New York,NY,United States,2201.01663v3,4,2201.01663
60031135,Academy of Sciences of the Czech Republic,Prague,,Czech Republic,2201.01114v1,28,2201.01114
60024174,CEMES Centre d'Elaboration de Matériaux et d'Etudes Structurales,Toulouse,,France,2201.01734v2,3,2201.01734
60106133,Institut de Recherche sur les Lois Fondamentales de l'Univers,Gif-sur-Yvette,Ile-de-France,France,2201.01213v1,10,2201.01213
60031888,Saint Petersburg State University,Saint Petersburg,,Russian Federation,2201.01657v1,4,2201.01657
60016648,Riken,Wako,Saitama,Japan,2201.01457v1,3,2201.01457
60016648,Riken,Wako,Saitama,Japan,2201.01104v2,1,2201.01104
60121632,National Nuclear Security Administration,"Washington, D.C.",,United States,2201.01806v1,2,2201.01806
60009060,University of Massachusetts Dartmouth,Dartmouth,MA,United States,2201.01302v3,4,2201.01302
60012708,Stanford University,Stanford,CA,United States,2201.01669v3,11,2201.01669
60008919,Guilin University of Electronic Technology,Guilin,Guangxi,China,2201.01005v2,3,2201.01005
60021660,Istituto Nazionale di Fisica Nucleare - INFN,Rome,,Italy,2201.01726v2,3,2201.01726
60005273,Korea University,Seoul,,South Korea,2201.01170v1,1,2201.01170
60105983,Laboratoire de Physique des Plasmas,Palaiseau,Ile-de-France,France,2201.01291v2,2,2201.01291
60031101,University of Cambridge,Cambridge,Cambridgeshire,United Kingdom,2201.01314v1,1,2201.01314
60023053,National Institute of Standards and Technology,Gaithersburg,MD,United States,2201.01290v1,2,2201.01290
60102124,Université Fédérale Toulouse Midi-Pyrénées,Toulouse,Occitanie,France,2201.01059v1,1,2201.01059
60102124,Université Fédérale Toulouse Midi-Pyrénées,Toulouse,Occitanie,France,2201.01059v1,2,2201.01059
60022381,Beijing Jiaotong University,Beijing,,China,2201.01603v1,1,2201.01603
60026851,University of Oxford,Oxford,Oxfordshire,United Kingdom,2201.01518v1,1,2201.01518
60120917,"Preferred Networks, Inc.",Tokyo,,Japan,2201.01683v2,2,2201.01683
60021293,International Business Machines,Armonk,NY,United States,2201.01826v1,3,2201.01826
60012471,United States Department of Defense,Arlington,VA,United States,2201.01315v1,6,2201.01315
60018405,Tamkang University,Taipei,,Taiwan,2201.01403v1,2,2201.01403
60025757,Indian Institute of Technology Madras,Chennai,TN,India,2201.01851v1,27,2201.01851
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.01690v1,10,2201.01690
60110942,"Istituto Nazionale di Fisica Nucleare, Sezione di Padova",Padua,PD,Italy,2201.01495v1,2,2201.01495
60138445,Indiana University,Bloomington,IN,United States,2201.01641v2,2,2201.01641
60022148,University College London,London,,United Kingdom,2201.01644v2,1,2201.01644
60204345,German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig,Leipzig,Sachsen,Germany,2201.01646v1,4,2201.01646
60018986,Hallym University,Chuncheon,Gangwon-do,South Korea,2201.01170v1,2,2201.01170
60025709,The University of Sydney,Sydney,NSW,Australia,2201.01805v1,2,2201.01805
60015138,University of Nottingham,Nottingham,Nottinghamshire,United Kingdom,2201.01279v1,2,2201.01279
60092005,Kindai University,Higashiosaka,Osaka,Japan,2201.01114v1,53,2201.01114
60018029,National Tsing Hua University,Hsinchu,,Taiwan,2201.01434v2,2,2201.01434
60018746,INSU - Institut National des Sciences de l'Univers,Paris,Ile-de-France,France,2201.01135v1,1,2201.01135
60018746,INSU - Institut National des Sciences de l'Univers,Paris,Ile-de-France,France,2201.01156v1,2,2201.01156
60257001,INP - Institut de Physique,Paris,Ile-de-France,France,2201.01061v2,1,2201.01061
60257001,INP - Institut de Physique,Paris,Ile-de-France,France,2201.01694v1,42,2201.01694
60025988,Universität Wien,Vienna,Vienna,Austria,2201.01646v1,1,2201.01646
60025038,"University of California, Berkeley",Berkeley,CA,United States,2201.01437v1,4,2201.01437
60025988,Universität Wien,Vienna,Vienna,Austria,2201.01611v1,3,2201.01611
60023289,Écoles polytechniques fédérales,,,Switzerland,2201.01385v5,2,2201.01385
60016296,National Aeronautics and Space Administration,"Washington, D.C.",DC,United States,2201.01653v2,3,2201.01653
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.01213v1,29,2201.01213
60004305,Middle East Technical University (METU),Ankara,Ankara,Turkey,2201.01527v3,1,2201.01527
60026606,Max-Planck-Institut für Eisenforschung GmbH,Dusseldorf,Nordrhein-Westfalen,Germany,2201.01582v2,2,2201.01582
60108551,Laboratoire Univers et Particules de Montpellier,Montpellier,Occitanie,France,2201.01696v1,2,2201.01696
60028609,Argonne National Laboratory,Lemont,IL,United States,2201.01773v2,2,2201.01773
60032211,University of Texas System,Austin,TX,United States,2201.01304v1,2,2201.01304
60016908,Universität Heidelberg,Heidelberg,Baden-Wurttemberg,Germany,2201.01545v1,13,2201.01545
60106017,Université Paris-Saclay,Gif-sur-Yvette,Ile-de-France,France,2201.01643v2,1,2201.01643
60008928,The Hong Kong Polytechnic University,Hong Kong,Hong Kong,Hong Kong,2201.01085v1,1,2201.01085
60005233,"Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas",Madrid,,Spain,2201.01241v2,1,2201.01241
60000174,Shaanxi Normal University,Xi'an,Shaanxi,China,2201.01886v2,1,2201.01886
60017293,Università degli Studi di Napoli Federico II,Naples,,Italy,2201.01213v1,41,2201.01213
60031203,University of California System,Oakland,CA,United States,2201.01965v1,2,2201.01965
60031203,University of California System,Oakland,CA,United States,2201.01373v2,5,2201.01373
60009523,Science and Technology Facilities Council,Swindon,Wiltshire,United Kingdom,2201.01310v1,16,2201.01310
60017103,Peter the Great St. Petersburg Polytechnic University,Saint Petersburg,,Russian Federation,2201.01657v1,3,2201.01657
60023471,Pacific Northwest National Laboratory,Richland,WA,United States,2201.01257v4,1,2201.01257
60021361,Uniwersytet Jagielloński,Krakow,,Poland,2201.01791v1,2,2201.01791
60021660,Istituto Nazionale di Fisica Nucleare - INFN,Rome,,Italy,2201.01088v1,1,2201.01088
60029738,Queen's University Belfast,Belfast,Northern Ireland,United Kingdom,2201.01535v1,5,2201.01535
60031581,California Institute of Technology,Pasadena,CA,United States,2201.01323v1,1,2201.01323
60004718,Université de Genève,Geneva,,Switzerland,2201.01713v1,3,2201.01713
60030162,Columbia University,New York,NY,United States,2201.01669v3,6,2201.01669
60008724,Duke University,Durham,NC,United States,2201.01669v3,4,2201.01669
60012708,Stanford University,Stanford,CA,United States,2201.01669v3,3,2201.01669
60006988,China Medical University,Taichung,,Taiwan,2201.01598v2,3,2201.01598
60119141,Rutgers University–New Brunswick,New Brunswick,NJ,United States,2201.01959v1,1,2201.01959
60118517,The University of Alabama System,Tuscaloosa,AL,United States,2201.01306v1,4,2201.01306
60013346,National Science Foundation,Alexandria,VA,United States,2201.01817v2,2,2201.01817
60010165,University of Arkansas System,Little Rock,AR,United States,2201.01821v1,2,2201.01821
60031226,Curtin University,Perth,WA,Australia,2201.01418v1,1,2201.01418
60014171,University of Waterloo,Waterloo,ON,Canada,2201.01051v2,1,2201.01051
60030623,"Rutgers, The State University of New Jersey",New Brunswick,NJ,United States,2201.01959v1,1,2201.01959
60013425,École polytechnique,Palaiseau,Ile-de-France,France,2201.01213v1,27,2201.01213
60007363,Northwestern University,Evanston,IL,United States,2201.01355v1,3,2201.01355
60002014,The Royal Institute of Technology (KTH),Stockholm,Stockholms,Sweden,2201.01309v1,15,2201.01309
60032330,Pohang University of Science and Technology,Pohang,Gyeongsangbuk-do,South Korea,2201.01008v1,1,2201.01008
60033387,University of London,London,,United Kingdom,2201.01123v1,2,2201.01123
60019647,Georgia Institute of Technology,Atlanta,GA,United States,2201.01901v2,1,2201.01901
60071164,Mustansiriyah University,Baghdad,,Iraq,2201.01368v1,2,2201.01368
60012464,Universidad de Chile,Santiago,RM,Chile,2201.01411v2,8,2201.01411
60026532,Microsoft Corporation,Redmond,WA,United States,2201.01490v2,2,2201.01490
60072507,Institut fur innovative Mikroelektronik (IHP),Frankfurt/Oder,Brandenburg,Germany,2201.01181v1,2,2201.01181
60160437,ARC Centre of Excellence for Mathematical & Statistical Frontiers,Melbourne,VIC,Australia,2201.01564v1,2,2201.01564
60112379,Laboratoire de Physique Théorique et Hautes Énergies,Paris,Ile-de-France,France,2201.01994v2,2,2201.01994
60015574,"The University of Tennessee, Knoxville",Knoxville,TN,United States,2201.01296v2,4,2201.01296
60031135,Academy of Sciences of the Czech Republic,Prague,,Czech Republic,2201.01696v1,4,2201.01696
60009860,Fudan University,Shanghai,,China,2201.01116v3,2,2201.01116
60074055,"U.S. Army Research, Development and Engineering Command",Aberdeen,MD,United States,2201.01878v1,2,2201.01878
60000108,Observatoire Astronomique de Strasbourg,Strasbourg,Grand Est,France,2201.01309v1,1,2201.01309
60031855,"Tata Institute of Fundamental Research, Mumbai",Mumbai,MH,India,2201.01267v2,1,2201.01267
60018746,INSU - Institut National des Sciences de l'Univers,Paris,Ile-de-France,France,2201.01092v2,1,2201.01092
60018746,INSU - Institut National des Sciences de l'Univers,Paris,Ile-de-France,France,2201.01114v1,31,2201.01114
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.01625v4,2,2201.01625
60004764,"Joint Institute for Nuclear Research, Dubna",Dubna,Moscow Oblast,Russian Federation,2201.01114v1,81,2201.01114
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.01430v1,1,2201.01430
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.01202v3,2,2201.01202
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.01746v1,4,2201.01746
60008950,The Australian National University,Canberra,ACT,Australia,2201.01444v1,1,2201.01444
60017246,Eberhard Karls Universität Tübingen,Tubingen,Baden-Wurttemberg,Germany,2201.01114v1,35,2201.01114
60257001,INP - Institut de Physique,Paris,Ile-de-France,France,2201.01189v1,3,2201.01189
60257001,INP - Institut de Physique,Paris,Ile-de-France,France,2201.01204v1,1,2201.01204
60019118,University of Science and Technology of China,Hefei,Anhui,China,2201.01297v1,1,2201.01297
60087346,Université Constantine 1,Constantine,Constantine Province,Algeria,2201.01114v1,22,2201.01114
60032442,Universidad Nacional Autónoma de México,Mexico,,Mexico,2201.01195v1,7,2201.01195
60025038,"University of California, Berkeley",Berkeley,CA,United States,2201.01839v2,1,2201.01839
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.01114v1,12,2201.01114
60000221,University of Colorado Boulder,Boulder,CO,United States,2201.01225v4,2,2201.01225
60110853,State University System of Florida,Tallahassee,FL,United States,2201.01794v2,6,2201.01794
60085092,Paris-Est Sup,Marne-la-Vallee,Ile-de-France,France,2201.01831v2,2,2201.01831
60032179,University of Wisconsin-Madison,Madison,WI,United States,2201.01974v2,3,2201.01974
60028628,Northeastern University,Boston,MA,United States,2201.01201v1,1,2201.01201
60024322,Osaka University,Suita,Osaka,Japan,2201.01963v1,1,2201.01963
60029341,Konan University,Kobe,Hyogo,Japan,2201.01114v1,13,2201.01114
60032211,University of Texas System,Austin,TX,United States,2201.01492v1,2,2201.01492
60106189,"CEA, Institut LIST",Palaiseau,Ile-de-France,France,2201.01823v3,2,2201.01823
60002306,University of Calgary,Calgary,AB,Canada,2201.01943v1,6,2201.01943
60018527,University of Wisconsin System,Madison,WI,United States,2201.01974v2,3,2201.01974
60030162,Columbia University,New York,NY,United States,2201.01300v1,3,2201.01300
60121632,National Nuclear Security Administration,"Washington, D.C.",,United States,2201.01724v2,10,2201.01724
60027844,Universidad de Granada,Granada,Granada,Spain,2201.01167v1,11,2201.01167
60022195,Massachusetts Institute of Technology,Cambridge,MA,United States,2201.01437v1,3,2201.01437
60003269,Princeton University,Princeton,NJ,United States,2201.01446v1,7,2201.01446
60003269,Princeton University,Princeton,NJ,United States,2201.01328v2,3,2201.01328
60031125,Osservatorio Astronomico di Padova,Padua,PD,Italy,2201.01545v1,7,2201.01545
60030052,Institut National Polytechnique de Toulouse,Toulouse,Occitanie,France,2201.01487v1,1,2201.01487
60024836,University of Isfahan,Isfahan,Isfahan,Iran,2201.01371v1,1,2201.01371
60009523,Science and Technology Facilities Council,Swindon,Wiltshire,United Kingdom,2201.01309v1,17,2201.01309
60031203,University of California System,Oakland,CA,United States,2201.01213v1,94,2201.01213
60003078,Zhejiang Normal University,Jinhua,Zhejiang,China,2201.01917v2,3,2201.01917
60026851,University of Oxford,Oxford,Oxfordshire,United Kingdom,2201.01506v2,1,2201.01506
60103932,Okinawa Institute of Science and Technology Graduate University,Okinawa,Okinawa,Japan,2201.01694v1,66,2201.01694
60256997,INEE - Institut Écologie et Environnement,Paris,Ile-de-France,France,2201.01533v1,3,2201.01533
60159665,ByteDance Ltd.,Beijing,,China,2201.01087v1,2,2201.01087
60033125,University of Leicester,Leicester,Leicestershire,United Kingdom,2201.01720v1,1,2201.01720
60013346,National Science Foundation,Alexandria,VA,United States,2201.01175v1,2,2201.01175
60123782,Institut de Recherche en Astrophysique et Planétologie (IRAP),Toulouse,Occitanie,France,2201.01114v1,31,2201.01114
60013959,University of Florida,Gainesville,FL,United States,2201.01096v1,1,2201.01096
60010752,Chongqing Normal University,Chongqing,Chongqing,China,2201.01642v1,1,2201.01642
60022403,Technion - Israel Institute of Technology,Haifa,,Israel,2201.01317v1,2,2201.01317
60007762,Goethe-Universität Frankfurt am Main,Frankfurt am Main,Hessen,Germany,2201.01756v2,2,2201.01756
60104285,"Ikerbasque, Basque Foundation for Science",Bilbao,Basque Country,Spain,2201.01694v1,22,2201.01694
60018746,INSU - Institut National des Sciences de l'Univers,Paris,Ile-de-France,France,2201.01309v1,9,2201.01309
60107132,INSMI - Institut National des Sciences Mathématiques et de Leurs Interactions,Paris,Ile-de-France,France,2201.01150v1,1,2201.01150
60027950,Carnegie Mellon University,Pittsburgh,PA,United States,2201.01781v2,3,2201.01781
60021660,Istituto Nazionale di Fisica Nucleare - INFN,Rome,,Italy,2201.01213v1,1,2201.01213
60011061,"Luther College, Decorah",Decorah,IA,United States,2201.01851v1,46,2201.01851
60007776,Cornell University,Ithaca,NY,United States,2201.01663v3,5,2201.01663
60074055,"U.S. Army Research, Development and Engineering Command",Aberdeen,MD,United States,2201.01882v1,2,2201.01882
60019020,Goa University,Taleigao,GA,India,2201.01923v1,2,2201.01923
60033080,The California State University,Long Beach,CA,United States,2201.01431v2,1,2201.01431
60068760,Université Mohamed Boudiaf - M'sila,M'sila,M'Sila Province,Algeria,2201.01213v1,21,2201.01213
60001439,Pennsylvania State University,University Park,PA,United States,2201.01254v1,1,2201.01254
60123796,Université Paris Cité,Paris,Ile-de-France,France,2201.01639v1,7,2201.01639
60105640,Institut de Recherche Mathématique de Rennes,Rennes,Brittany,France,2201.01433v7,1,2201.01433
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.01759v1,8,2201.01759
60105097,Laboratoire d'Informatique Gaspard-Monge,Marne-la-Vallee,Ile-de-France,France,2201.01831v2,2,2201.01831
60112440,INSIS - Institut des Sciences de L'Ingénierie et des Systèmes,Paris,Ile-de-France,France,2201.01545v1,10,2201.01545
60097223,National Institute of Technology Silchar,Silchar,AS,India,2201.01462v2,1,2201.01462
60113231,"Istituto Nazionale di Fisica Nucleare, Sezione di Napoli",Naples,,Italy,2201.01957v1,3,2201.01957
60004833,Institut de Mathématiques de Jussieu-Paris Rive Gauche,Paris,Ile-de-France,France,2201.01981v3,1,2201.01981
60004718,Université de Genève,Geneva,,Switzerland,2201.01553v1,1,2201.01553
60001978,GANIL Grand Accelerateur National d'Ions Lourds,Caen,,France,2201.01513v2,2,2201.01513
60009860,Fudan University,Shanghai,,China,2201.01094v1,3,2201.01094
60007457,Lomonosov Moscow State University,Moscow,Moscow Oblast,Russian Federation,2201.01114v1,5,2201.01114
60257001,INP - Institut de Physique,Paris,Ile-de-France,France,2201.01607v1,1,2201.01607
60257001,INP - Institut de Physique,Paris,Ile-de-France,France,2201.01068v1,9,2201.01068
60020304,"University of Maryland, College Park",College Park,MD,United States,2201.01876v1,1,2201.01876
60110940,Institut Jean Lamour,Nancy,Grand Est,France,2201.01618v1,4,2201.01618
60104353,IIT Council,Kanpur,UP,India,2201.01754v2,4,2201.01754
60025038,"University of California, Berkeley",Berkeley,CA,United States,2201.01801v1,7,2201.01801
60025988,Universität Wien,Vienna,Vienna,Austria,2201.01017v1,1,2201.01017
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.01022v2,1,2201.01022
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.01639v1,3,2201.01639
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.01512v1,2,2201.01512
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.01403v1,23,2201.01403
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.01055v2,1,2201.01055
60019181,Foundation for Research and Technology-Hellas,Heraklion,Crete,Greece,2201.01584v2,1,2201.01584
60110853,State University System of Florida,Tallahassee,FL,United States,2201.01938v2,2,2201.01938
60003044,Universidad de la Laguna,San Cristobal de La Laguna,Santa Cruz de Tenerife,Spain,2201.01310v1,10,2201.01310
60007816,Commissariat a l'Energie Atomique et aux Energies Alternatives,Gif-sur-Yvette,,France,2201.01823v3,2,2201.01823
60071612,Universidad de la Republica,Montevideo,,Uruguay,2201.01616v1,1,2201.01616
60019578,Monash University,Clayton,VIC,Australia,2201.01693v1,3,2201.01693
60006858,Royal Observatory,Edinburgh,,United Kingdom,2201.01309v1,17,2201.01309
60021918,University of Virginia,Charlottesville,VA,United States,2201.01239v4,2,2201.01239
60027856,Universidad del Pais Vasco,Leioa,Biscay,Spain,2201.01851v1,1,2201.01851
60015138,University of Nottingham,Nottingham,Nottinghamshire,United Kingdom,2201.01280v1,1,2201.01280
60024614,INSA Toulouse,Toulouse,Occitanie,France,2201.01514v2,1,2201.01514
60106835,Bordeaux INP,Talence,,France,2201.01660v1,1,2201.01660
60107436,Université Bourgogne Franche-Comté,Besancon,Bourgogne-Franche-Comte,France,2201.01734v2,1,2201.01734
60114717,"Istituto Nazionale di Fisica Nucleare, Sezione di Catania",Catania,,Italy,2201.01068v1,4,2201.01068
60032019,Uniwersytet Zielonogórski,Zielona Gora,LB,Poland,2201.01065v3,2,2201.01065
60014966,Peking University,Beijing,,China,2201.01021v1,1,2201.01021
60014966,Peking University,Beijing,,China,2201.01995v1,1,2201.01995
60017694,CNES Centre National d'Etudes Spatiales,Paris,,France,2201.01403v1,3,2201.01403
60009114,P.N. Lebedev Physical Institute of the Russian Academy of Sciences,Moscow,,Russian Federation,2201.01694v1,43,2201.01694
60001576,Universitat de Barcelona,Barcelona,Barcelona,Spain,2201.01609v2,2,2201.01609
60016005,Queen's University,Kingston,ON,Canada,2201.01164v1,2,2201.01164
60105683,Southern University of Science and Technology,Shenzhen,Guangdong,China,2201.01656v1,2,2201.01656
60016648,Riken,Wako,Saitama,Japan,2201.01220v1,4,2201.01220
60030106,"Istituto Nazionale Di Astrofisica, Rome",Rome,RM,Italy,2201.01309v1,18,2201.01309
60003269,Princeton University,Princeton,NJ,United States,2201.01632v2,6,2201.01632
60108865,"The Chinese University of Hong Kong, Shenzhen",Shenzhen,Guangdong,China,2201.01628v3,3,2201.01628
60005681,Tel Aviv University,Tel Aviv-Yafo,Tel Aviv District,Israel,2201.01694v1,85,2201.01694
60005681,Tel Aviv University,Tel Aviv-Yafo,Tel Aviv District,Israel,2201.01851v1,85,2201.01851
60004572,Swansea University,Swansea,"West Glamorgan, Wales",United Kingdom,2201.01218v1,1,2201.01218
60023955,"Institut \Jožef Stefan\""""",Ljubljana,,Slovenia,2201.01694v1,34,2201.01694
60004766,East West University,Dhaka,,Bangladesh,2201.01072v1,3,2201.01072
60015986,Università di Trento,Trento,TN,Italy,2201.01617v1,1,2201.01617
60033125,University of Leicester,Leicester,Leicestershire,United Kingdom,2201.01713v1,4,2201.01713
60004935,Gottfried Wilhelm Leibniz Universität Hannover,Hannover,Niedersachsen,Germany,2201.01148v1,1,2201.01148
60108665,Université PSL,Paris,Ile-de-France,France,2201.01955v1,1,2201.01955
60257005,INSB - Institut des Sciences Biologiques,Paris,Ile-de-France,France,2201.01566v2,3,2201.01566
60024438,University of North Texas,Denton,TX,United States,2201.01701v2,6,2201.01701
60016969,Academia Sinica Taiwan,Nankang,Taipei,Taiwan,2201.01704v3,2,2201.01704
60020650,University of Bristol,Bristol,,United Kingdom,2201.01179v1,1,2201.01179
60001490,University of Glasgow,Glasgow,Scotland,United Kingdom,2201.01543v1,1,2201.01543
60027663,Université Polytechnique Hauts-de-France,Valenciennes,Hauts-de-France,France,2201.01621v1,1,2201.01621
60020547,Texas A&M University,College Station,TX,United States,2201.01304v1,3,2201.01304
60021523,The Graduate University for Advanced Studies,Hayama,Kanagawa,Japan,2201.01933v3,3,2201.01933
60032585,"Ministry of Education, Culture, Sports, Science and Technology",Tokyo,Tokyo,Japan,2201.01513v2,5,2201.01513
60005141,University College Dublin,Dublin,Leinster,Ireland,2201.01770v1,3,2201.01770
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.01694v1,75,2201.01694
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.01037v1,1,2201.01037
60027090,Virginia Polytechnic Institute and State University,Blacksburg,VA,United States,2201.01287v2,2,2201.01287
60105360,Simons Foundation,New York,NY,United States,2201.01817v2,4,2201.01817
60008950,The Australian National University,Canberra,ACT,Australia,2201.01025v1,6,2201.01025
60122420,Shandong University of Finance and Economics,Jinan,Shandong,China,2201.01433v7,2,2201.01433
